car_id,price,car_type_id,transmission_type_id,fuel_type_id
36666,9750,637216,178,372
36667,9500,637216,178,372
36668,9600,637216,178,372
36669,11500,637216,178,372
36674,9000,777094,178,372
36686,14890,574657,178,735
36692,19490,638677,178,372
36717,11995,575540,178,372
36722,7495,466763,550,372
36729,11995,637216,178,372
36730,15995,418318,178,735
36731,11295,637216,178,372
36732,11495,160627,178,372
36737,16500,574657,178,372
36742,6500,466763,178,372
36743,11995,737580,178,372
36746,18795,575540,178,372
36747,20000,508309,178,735
36752,9500,200842,178,372
36755,20000,621923,178,735
36756,20000,621923,178,735
36757,6272,684201,178,372
36759,13000,155706,178,372
36773,12020,575540,178,372
36775,12795,160627,550,372
36786,10000,160627,178,372
36792,10975,160627,178,372
36801,7700,841302,178,735
36803,7695,135325,178,372
36804,10995,777094,178,372
36811,9860,637216,178,372
36812,11580,637216,178,372
36818,12995,637216,178,735
36819,7295,591810,178,372
36820,16495,637216,178,372
36825,14795,418318,178,372
36828,12625,621923,178,735
36831,9495,637216,178,372
36866,16795,988390,178,735
36878,12735,418318,178,735
36881,9700,200842,178,372
36893,17495,160627,178,372
36896,9495,777094,178,372
36903,9995,637216,178,372
36905,11995,575540,178,372
36908,12795,637216,178,372
36910,6295,110935,178,372
36911,5295,466763,178,735
36918,17495,574657,178,372
36919,10195,575540,178,372
36923,16295,418318,178,735
36924,16995,160627,178,735
36932,28995,864578,178,735
36937,17500,155706,178,372
36939,12800,419675,178,735
36946,9495,637216,178,372
36947,13795,637216,178,372
36954,11495,160627,178,372
36958,17495,638677,178,372
36960,14495,155706,178,372
36961,14925,638677,178,372
36965,14785,418318,178,735
36966,23000,902259,550,735
36981,15495,575540,178,372
36990,9995,777094,178,372
36992,11795,575540,178,372
36993,8495,135325,178,372
37002,17995,638677,178,372
37004,13495,155706,178,372
37012,5995,679908,178,372
37013,12495,155706,178,372
37016,12699,575540,178,372
37017,15499,160627,178,735
37027,15495,418318,178,735
37030,10995,288745,178,372
37032,11795,637216,178,372
37037,7299,698474,178,372
37042,13699,778746,178,735
37046,11999,637216,178,372
37049,11795,575540,178,372
37052,16495,418318,550,735
37053,12295,637216,178,372
37057,11695,637216,178,372
37060,12599,200842,178,372
37081,13491,575540,178,372
37089,10000,777094,178,372
37092,7299,777094,178,372
37103,10491,746514,178,735
37111,11795,575540,178,372
37118,20991,575540,178,372
37122,17595,418318,550,735
37123,10150,637216,178,372
37125,8495,673942,178,372
37128,14250,288745,178,372
37136,13491,575540,178,372
37140,9495,550612,178,372
37141,16666,574657,178,372
37150,13333,155706,178,372
37156,9995,369026,550,372
37157,16479,374624,554,735
37168,10491,637216,178,372
37169,10795,637216,178,372
37180,13991,637216,178,372
37181,8888,135325,178,372
37183,8295,698474,178,372
37189,10130,149212,178,735
37200,15780,872123,178,735
37204,10940,200842,550,372
37208,9200,737580,178,372
37212,18140,638677,178,735
37219,18910,638677,178,372
37220,13491,638677,178,372
37225,17991,902259,178,735
37227,9360,777094,178,372
37234,15320,638677,178,372
37244,8400,777094,178,372
37262,12383,746514,178,372
37266,10699,637216,178,372
37273,11470,777094,178,372
37274,11931,637216,178,372
37284,9300,550612,178,372
37285,10300,637216,178,372
37287,10300,637216,178,372
37291,9700,160627,178,372
37293,10960,737580,550,372
37296,7000,110935,178,735
37316,15490,155706,178,372
37318,10990,637216,178,372
37319,12975,155706,178,372
37321,8690,550612,550,372
37333,16817,988390,178,372
37340,21750,550025,550,735
37341,19490,638677,554,735
37346,22990,583945,550,735
37353,16630,374624,178,735
37360,11990,421939,178,372
37361,9891,637216,178,372
37364,13210,155706,178,372
37378,8199,777094,178,372
37386,18479,902259,178,735
37390,6125,862277,178,372
37391,10199,550612,178,372
37393,8795,862277,554,372
37401,10689,160627,178,735
37405,7010,200842,178,735
37412,6495,679908,178,372
37415,13890,155706,554,372
37426,16479,575540,178,372
37443,9820,404074,178,735
37446,10510,637216,178,372
37455,16479,155706,178,735
37456,33979,864578,550,735
37461,10590,637216,178,372
37467,6679,698474,178,372
37468,19303,555562,550,735
37474,7499,673942,178,372
37476,12799,841302,178,735
37480,13979,575540,178,372
37484,16030,638677,178,735
37488,23179,864578,178,372
37493,14179,288745,550,372
37503,15700,555562,178,735
37505,7500,673942,178,372
37510,14000,155706,178,372
37511,9279,777094,178,372
37512,11679,637216,178,372
37519,9679,637216,178,372
37524,19470,902259,178,735
37526,15540,638677,178,372
37527,11500,637216,178,372
37532,12000,637216,178,372
37541,9500,135325,178,372
37570,10500,637216,178,372
37572,12000,637216,178,372
37576,8000,200842,178,372
37588,13990,988390,178,735
37596,10495,637216,178,372
37599,14750,156394,178,735
37604,22000,137130,178,372
37605,21750,155706,178,372
37607,5999,466763,178,372
37620,8495,200842,178,372
37621,9500,200842,178,372
37623,16950,160627,178,372
37628,9990,637216,178,372
37629,15990,638677,178,372
37630,20000,988390,178,735
37634,19320,638677,554,735
37637,14495,637216,554,372
37639,40495,440916,554,372
37645,15995,638677,178,372
37648,9999,637216,178,735
37654,12199,575540,178,372
37657,9775,200842,178,372
37664,19420,902259,178,372
37665,17775,988390,550,735
37666,12620,160627,550,372
37667,7750,777094,178,735
37670,19999,902259,550,735
37672,9999,777094,178,372
37673,15499,988390,178,735
37676,28495,638677,178,372
37679,13995,288745,554,372
37683,20490,418318,554,735
37684,16495,155706,178,372
37685,13995,858091,178,735
37698,15999,575540,178,735
37699,8999,841302,178,735
37700,10499,777094,178,372
37712,7999,673942,178,372
37719,11899,637216,178,372
37720,19499,902259,178,735
37721,16199,638677,178,372
37723,11499,564835,178,372
37734,15299,155706,178,372
37743,20499,902259,178,372
37745,14999,574657,178,372
37748,15499,155706,178,372
37750,23299,555562,550,735
37767,18199,902259,178,735
37768,12699,777094,178,372
37776,10999,637216,178,372
37781,16999,418318,178,735
37784,14999,988390,178,735
37791,10799,637216,178,372
37795,11699,564835,178,372
37805,16299,155706,550,372
37807,9000,841302,178,735
37815,18699,738926,178,735
37817,10799,104111,178,372
37819,15299,155706,178,372
37822,11799,155706,178,372
37825,16199,575534,178,372
37830,18399,168451,178,735
37840,16299,340377,178,372
37842,11200,637216,178,372
37848,12799,155706,178,372
37849,16299,638677,178,372
37854,17000,574657,178,372
37860,10699,777094,178,735
37869,11499,737580,550,372
37870,9799,637216,178,372
37871,17199,988390,178,372
37875,20999,145705,554,372
37881,15199,637216,178,372
37882,12199,777094,550,372
37887,9799,777094,178,372
37889,15000,841302,178,372
37895,12499,637216,178,372
37896,12499,160627,550,372
37899,15499,144239,178,735
37907,18999,575540,178,735
37908,11699,637216,178,372
37910,7199,264466,178,735
37916,10456,637216,178,372
37920,9950,746514,178,735
37928,16999,988390,178,735
37936,9990,777094,178,372
37939,17990,418318,178,735
37940,15000,637216,178,372
37953,11287,777094,178,735
37970,9200,841302,178,372
37978,10890,160627,550,372
37991,13890,564835,554,735
37992,15900,988390,178,735
37994,9481,769230,178,372
38003,18680,575540,178,372
38007,25890,621923,554,478
38013,12499,288745,178,372
38016,17999,638677,178,372
38017,20999,555562,550,735
38029,15890,638677,178,372
38031,8995,698474,550,372
38032,17900,574657,550,372
38033,14000,841302,178,372
38036,15890,638677,178,372
38037,17280,902259,178,372
38040,19399,738926,178,735
38041,16899,738926,178,735
38042,9799,637216,178,372
38043,10499,637216,178,372
38045,16399,155706,550,372
38052,10990,160627,550,372
38059,18980,988390,550,735
38060,8899,777094,178,372
38068,10000,746514,178,735
38072,9995,637216,178,372
38090,17399,418318,178,735
38091,15199,988390,178,735
38096,26499,902259,550,735
38097,18499,575540,178,372
38098,12999,155706,178,372
38105,17199,738926,178,735
38108,36799,440916,550,372
38109,12940,104111,178,372
38113,11500,104111,178,372
38136,15799,419675,554,372
38140,17299,156394,554,372
38141,19500,418318,550,735
38143,18999,902259,178,372
38148,11799,777094,550,372
38150,14000,575016,178,735
38154,12899,155706,178,372
38161,10399,777094,178,372
38164,15000,638677,178,372
38168,11399,160627,178,372
38178,8499,200842,178,735
38185,11099,104111,178,372
38196,12000,637216,178,372
38201,15899,872123,178,735
38203,16299,155706,550,372
38207,9799,777094,178,372
38220,14899,155706,178,372
38223,11199,564835,178,372
38229,15499,155706,178,372
38230,11599,160627,178,735
38231,10899,160627,178,372
38237,18299,902259,178,735
38238,9699,777094,178,372
38239,15399,575540,178,372
38243,9999,777094,178,372
38245,13299,160627,178,735
38252,9699,160627,178,372
38255,13500,575540,178,372
38258,5750,673942,178,372
38260,10995,737580,550,372
38262,8495,777094,178,372
38265,9499,777094,178,372
38269,8999,712405,178,735
38270,14499,841302,178,372
38278,9799,777094,178,372
38279,9299,160627,178,372
38280,15399,778746,178,735
38284,11500,637216,178,372
38285,10999,160627,178,372
38286,12899,288745,178,372
38288,18199,902259,178,735
38297,20999,902259,178,372
38298,16499,988390,178,735
38303,10699,110935,178,372
38305,17495,988390,178,735
38315,11108,778746,178,735
38317,8820,200842,178,372
38323,7610,862277,178,372
38326,5295,264466,550,372
38336,15499,574657,178,372
38338,18999,988390,178,735
38353,14500,988390,178,735
38360,13299,778746,178,735
38366,15499,155706,178,372
38370,21999,555562,550,735
38372,9799,564835,178,735
38374,11500,777094,178,372
38375,10199,746514,550,735
38378,20999,902259,554,372
38381,6999,110935,178,735
38383,32499,827026,550,735
38384,16999,340377,178,372
38385,16999,340377,178,372
38390,18999,575540,178,372
38392,13799,637216,178,372
38394,15500,155706,178,372
38396,19199,180577,550,735
38399,16299,638677,178,372
38403,10199,637216,178,372
38422,9920,564835,178,372
38427,9899,637216,178,372
38429,10799,637216,178,372
38434,17499,638677,178,372
38439,16999,418318,178,735
38447,13790,575540,554,372
38448,16699,418318,178,735
38456,10299,777094,178,372
38459,13399,155706,178,372
38469,18900,638677,178,372
38471,11499,777094,550,372
38473,9490,200842,178,372
38500,11994,637216,178,372
38501,7490,712405,178,735
38502,12290,155706,178,372
38503,10490,777094,178,372
38504,8700,777094,178,372
38521,16499,575540,178,735
38522,14000,638677,178,735
38528,15440,160627,178,372
38531,13500,155706,178,372
38534,19995,418318,550,735
38536,15990,638677,178,372
38538,15390,156394,554,372
38539,10990,777094,178,372
38542,12999,160627,550,372
38543,10399,550612,550,372
38545,16299,872123,178,735
38547,19000,374624,550,735
38554,15299,155706,178,372
38566,16299,155706,550,372
38574,12399,858091,178,372
38578,15999,575540,178,372
38579,11499,637216,550,372
38581,14599,155706,178,372
38583,8299,200842,178,372
38587,14000,155706,178,372
38591,16000,575540,554,735
38593,11555,841302,550,372
38595,11599,810193,178,372
38599,16007,418318,554,372
38600,17958,168451,178,735
38601,11999,746514,178,735
38606,18499,155706,178,372
38610,12399,637216,178,372
38611,13770,637216,178,372
38615,21999,902259,178,735
38617,8594,777094,178,372
38618,10499,737580,178,372
38625,18799,168451,178,735
38626,16599,155706,550,372
38635,20750,155706,178,372
38636,17000,418318,554,372
38640,6970,698474,178,735
38642,11100,637216,178,372
38649,11090,575540,178,372
38651,9750,777094,178,372
38653,15250,637216,178,372
38658,14500,637216,178,372
38660,7695,777094,550,372
38664,5750,264466,178,372
38665,7250,862277,178,372
38666,8995,841302,178,372
38689,10900,160627,178,372
38690,16499,155706,550,372
38692,10099,637216,178,372
38693,16599,638677,554,372
38697,15850,574657,178,372
38700,10350,637216,178,372
38709,18795,575540,178,372
38715,17250,638677,178,372
38736,16399,155706,550,372
38737,18700,638677,178,372
38738,17395,638677,178,735
38742,16200,155706,178,372
38768,13500,155706,178,372
38791,12399,777094,550,372
38795,18299,160627,178,372
38797,12000,575540,178,372
38798,16800,638677,178,372
38799,12000,155706,178,372
38801,14000,637216,178,372
38805,12750,637216,178,372
38806,16000,155706,178,372
38808,13791,637216,550,372
38812,9995,200842,550,372
38814,22495,155706,178,372
38821,8900,841302,178,372
38825,17750,638677,178,372
38829,14777,418318,178,735
38833,6662,539246,178,735
38835,11111,110935,178,372
38837,22511,555562,550,735
38842,13000,155706,178,372
38845,7500,466763,178,372
38857,15999,418318,554,372
38859,11000,637216,178,372
38862,15500,149212,554,227
38865,33000,827026,554,735
38868,17995,418318,550,735
38872,7500,673942,178,372
38873,11700,637216,178,372
38880,9800,104111,178,372
38887,12490,419675,178,735
38891,6495,862277,178,735
38897,15000,637216,178,372
38899,12000,160627,178,735
38900,16800,155706,550,372
38903,15300,155706,178,372
38907,11495,841302,178,372
38909,10195,769230,178,735
38921,10690,637216,178,372
38934,18495,419675,554,372
38935,10900,637216,178,372
38936,12390,559994,178,735
38937,9990,200842,178,372
38950,11490,575540,178,372
38952,15995,155706,178,372
38956,9990,769230,178,372
38958,19990,902259,178,735
38971,17790,418318,178,735
38976,7990,200842,178,372
38977,14500,574657,178,372
38979,14495,418318,178,735
38980,14600,155706,178,372
38982,20790,340377,178,372
38987,8990,200842,178,372
38988,9490,777094,178,372
38989,14790,288745,178,372
38990,16890,637216,550,372
38997,21250,137130,178,372
38999,6500,862277,178,372
39012,16490,160627,178,372
39013,14490,288745,178,372
39019,11700,637216,178,372
39022,19990,426216,178,735
39024,11970,451262,178,735
39029,9570,737580,178,735
39032,12470,160627,178,735
39039,10999,712405,178,372
39046,15770,418318,178,735
39047,12170,160627,550,372
39048,15170,418318,178,372
39057,11170,737580,550,372
39058,22470,902259,554,372
39067,18490,988390,178,372
39070,13990,637216,550,372
39075,15990,574657,178,372
39079,32470,827026,550,735
39091,21970,902259,178,735
39097,12870,637216,178,372
39099,9400,104111,178,372
39103,10470,777094,178,372
39106,16100,988390,178,735
39108,28000,638677,178,372
39113,11599,575540,178,372
39115,14100,155706,178,372
39117,15599,155706,178,372
39123,9500,737580,178,735
39137,16399,575540,178,735
39141,14200,638677,178,735
39143,19300,988390,550,735
39146,7695,862277,178,372
39156,17250,638677,554,735
39158,9270,466763,178,372
39159,11150,575540,178,372
39167,17970,575540,178,372
39168,14000,575540,178,372
39169,27000,638677,178,372
39173,16000,160627,178,735
39174,15950,575540,178,372
39176,15800,418318,178,735
39180,16500,160627,178,372
39182,15000,638677,178,372
39183,14600,575540,178,372
39193,10000,160627,550,372
39209,18000,638677,178,372
39210,13500,418318,178,735
39211,14800,988390,178,735
39217,17500,160627,178,372
39221,14500,155706,178,372
39224,16500,160627,178,735
39227,20700,902259,178,735
39228,20000,902259,178,735
39229,10000,365866,550,735
39241,16500,638677,178,372
39245,15000,585653,550,372
39253,11000,637216,178,372
39257,17991,638677,178,735
39261,20000,902259,178,735
39263,17700,638677,178,372
39272,27700,583945,550,735
39278,21990,145705,554,735
39283,17800,638677,178,372
39285,16800,638677,554,735
39290,10800,404074,178,735
39292,20000,902259,178,372
39293,11000,737580,178,735
39294,15100,988390,178,735
39301,17500,575540,178,372
39305,10500,550612,550,372
39307,10100,637216,178,372
39317,18490,902259,178,735
39319,10990,637216,178,372
39320,10490,637216,178,372
39322,18690,638677,178,372
39326,8490,777094,178,372
39330,16990,638677,178,372
39348,10290,404074,178,735
39357,16700,638677,554,372
39358,11490,575540,178,372
39362,12495,777094,178,372
39366,13995,160627,178,735
39367,7995,200842,178,372
39371,15800,155706,550,372
39378,8290,637216,178,372
39381,22000,621923,554,735
39392,18000,988390,554,735
39397,16000,574657,178,372
39404,19600,638677,554,372
39405,9000,737580,178,372
39408,9395,777094,178,372
39411,18750,149212,550,735
39413,12150,288745,178,372
39416,8500,777094,178,372
39419,19500,902259,178,372
39420,17500,575540,178,372
39434,16950,988390,178,735
39439,7600,264466,178,372
39445,16950,160627,178,372
39447,17250,575540,178,372
39452,15000,575534,178,372
39458,13100,155706,178,372
39471,10500,637216,178,372
39472,7000,698474,178,372
39473,27000,160627,178,372
39477,12990,149212,554,478
39485,8000,712405,550,372
39488,13800,575540,178,372
39489,10500,550612,550,372
39490,11750,637216,178,372
39492,20800,555562,550,735
39493,19500,575540,178,372
39501,15000,575534,178,372
39505,11491,160627,550,735
39508,13000,155706,550,372
39511,10500,698474,550,372
