job id,job title 1,job title 2,published date,removed date,SALARY ESTIMATE,COMPANY_NAME,COMPANY_RANK,STATE_OF_COMPANY,HEADQUARTERS_OF_COMPANY,COMPANY_SIZE,COMPANY_MARKET_VALUE
976,Financial,Analyst,2019-10-03 08:38:22,2019-12-17 08:38:22,14K-174K,Lajo,2.0,          California         ,Berkeley,10.0 to 17.0 employees,520.0
977,Health,Coach I,2020-01-11 19:58:38,2020-03-18 19:58:38,88K-170K,Thoughtmix,8.0,          Georgia         ,Atlanta,70.0 to 119.0 employees,820.0
978,Graphic,Designer,2019-05-30 10:46:34,2019-07-12 10:46:34,15K-114K,Edgewire,6.0,          Oregon         ,Portland,50.0 to 85.0 employees,770.0
979,Desktop,Support Technician,2017-09-24 11:13:03,2017-12-05 11:13:03,43K-175K,Lazz,2.0,          California         ,Pasadena,10.0 to 17.0 employees,520.0
980,Accounting,Assistant I,2017-11-30 07:09:10,2017-12-26 07:09:10,17K-173K,Devshare,6.0,          Texas         ,Odessa,50.0 to 85.0 employees,770.0
981,Safety,Technician II,2020-10-21 02:17:41,2021-01-28 02:17:41,5K-148K,Oyoloo,4.0,          Indiana         ,Jeffersonville,30.0 to 51.0 employees,686.6666666666666
982,Quality,Engineer,2019-11-11 06:23:33,2019-11-24 06:23:33,81K-191K,Tanoodle,6.0,          Texas         ,Austin,50.0 to 85.0 employees,770.0
983,Actuary,,2018-12-25 01:43:53,2019-01-09 01:43:53,79K-118K,Skalith,5.0,          Maryland         ,Baltimore,40.0 to 68.0 employees,734.2857142857142
984,Editor,,2017-10-02 10:52:10,2017-10-11 10:52:10,94K-197K,Avamm,3.0,          Connecticut         ,Stamford,20.0 to 34.0 employees,620.0
985,Design,Engineer,2016-05-15 05:55:48,2016-06-05 05:55:48,43K-141K,Fivechat,6.0,          Florida         ,Miami,50.0 to 85.0 employees,770.0
986,Account,Coordinator,2020-11-24 01:35:47,2021-03-01 01:35:47,9K-133K,Thoughtsphere,11.0,          Colorado         ,Littleton,100.0 to 170.0 employees,866.1538461538463
987,Human,Resources Manager,2018-04-04 11:27:56,2018-06-23 11:27:56,2K-173K,Photofeed,7.0,          Minnesota         ,Saint Paul,60.0 to 102.0 employees,797.7777777777777
988,Administrative,Officer,2018-12-07 02:39:43,2018-12-25 02:39:43,22K-150K,Babbleblab,8.0,          Connecticut         ,West Hartford,70.0 to 119.0 employees,820.0
989,Information,Systems Manager,2017-03-23 09:36:43,2017-04-09 09:36:43,7K-195K,Agimba,4.0,          Florida         ,West Palm Beach,30.0 to 51.0 employees,686.6666666666666
990,Biostatistician,IV,2016-05-21 13:58:35,2016-08-19 13:58:35,42K-172K,Rhyzio,4.0,          West Virginia         ,Morgantown,30.0 to 51.0 employees,686.6666666666666
991,Web,Developer I,2020-09-06 23:38:45,2020-11-22 23:38:45,44K-151K,Twinte,4.0,          Texas         ,Fort Worth,30.0 to 51.0 employees,686.6666666666666
992,Database,Administrator IV,2020-12-03 07:53:53,2021-01-06 07:53:53,4K-154K,Photospace,8.0,          Washington         ,Yakima,70.0 to 119.0 employees,820.0
993,Human,Resources Assistant II,2018-02-26 12:27:19,2018-06-06 12:27:19,72K-188K,Yadel,3.0,          Pennsylvania         ,Mc Keesport,20.0 to 34.0 employees,620.0
994,Media,Manager IV,2016-05-08 13:00:34,2016-05-20 13:00:34,18K-101K,Jabbersphere,10.0,          New York         ,Brooklyn,90.0 to 153.0 employees,853.3333333333335
995,Computer,Systems Analyst I,2021-02-05 20:02:01,2021-02-13 20:02:01,94K-125K,Fivechat,6.0,          California         ,Long Beach,50.0 to 85.0 employees,770.0
996,Social,Worker,2020-05-18 19:13:21,2020-07-18 19:13:21,85K-105K,Voonder,5.0,          Texas         ,El Paso,40.0 to 68.0 employees,734.2857142857142
997,Senior,Financial Analyst,2017-05-06 21:40:07,2017-06-17 21:40:07,8K-114K,Wikibox,5.0,          North Carolina         ,Charlotte,40.0 to 68.0 employees,734.2857142857142
998,Legal,Assistant,2020-08-29 20:16:39,2020-11-07 20:16:39,91K-157K,Tagopia,5.0,          Arizona         ,Phoenix,40.0 to 68.0 employees,734.2857142857142
999,Director,of Sales,2018-01-12 07:25:19,2018-03-27 07:25:19,76K-174K,Quatz,3.0,          Wisconsin         ,Madison,20.0 to 34.0 employees,620.0
1000,Database,Administrator III,2017-07-06 07:01:53,2017-10-09 07:01:53,8K-190K,Janyx,3.0,          Illinois         ,Chicago,20.0 to 34.0 employees,620.0
